Submission id,Participant id,Status,Started at,Completed at,Reviewed at,Archived at,Time taken,Completion code,Total approvals,Fluent languages,Age,Sex,Ethnicity simplified,Country of birth,Country of residence,Nationality,Language,Student status,Employment status,Custom study tncs accepted at
65772ec3b740a6e2d2bced2e,5bf4033ff719c9000153d38e,APPROVED,2023-12-11T15:46:49.272000Z,2023-12-11T16:16:03.063000Z,2023-12-11T16:16:03.791000Z,2023-12-11T16:16:03.746021Z,1754.0,C1O1B8DE,679,German,58,Male,White,Germany,Germany,Germany,German,No,Other,
65772ec585b032304249bfff,63c54053d14cc248d3bffebd,APPROVED,2023-12-11T15:46:19.125000Z,2023-12-11T16:27:47.054000Z,2023-12-11T16:27:52.678000Z,2023-12-11T16:27:47.599629Z,2488.0,C1O1B8DE,288,"English, German, Turkish",25,Male,Other,Turkey,Germany,DATA_EXPIRED,Turkish,Yes,DATA_EXPIRED,
65772ecf35dfeb63e8dfcd75,611ba1976cd48fdde1f9edd3,APPROVED,2023-12-11T15:46:30.222000Z,2023-12-11T16:21:18.090000Z,2023-12-11T16:21:18.569000Z,2023-12-11T16:21:18.530026Z,2088.0,C1O1B8DE,848,"English, French, German",23,Female,White,Austria,Germany,Austria,German,Yes,Part-Time,
65772ed2883f82fade4ff650,650c42b04e90f6c176d20f48,APPROVED,2023-12-11T15:46:26.921000Z,2023-12-11T16:14:53.496000Z,2023-12-11T16:14:53.996000Z,2023-12-11T16:14:53.941563Z,1707.0,C1O1B8DE,107,"English, German, Turkish",22,Male,White,Germany,Germany,Germany,German,Yes,Other,
65772ee1883f82fade4ff65f,59a426b35fd74b0001abfa4f,APPROVED,2023-12-11T15:46:45.130000Z,2023-12-11T16:02:54.139000Z,2023-12-11T16:02:55.024000Z,2023-12-11T16:02:54.972308Z,970.0,C1O1B8DE,1679,"English, German",41,Female,White,Germany,Germany,Germany,German,No,Full-Time,
65772ef6f168738c258fd034,6480b160d51d051b42f67b3d,APPROVED,2023-12-11T15:47:05.472000Z,2023-12-11T16:21:29.355000Z,2023-12-11T16:21:30.356000Z,2023-12-11T16:21:30.292829Z,2064.0,C1O1B8DE,196,"English, German",22,Male,White,Germany,Germany,Germany,German,Yes,Other,
65772efb5da68ea8c9dfce1e,5aad4225811b2000016f6ed1,APPROVED,2023-12-11T15:47:29.789000Z,2023-12-11T16:04:45.076000Z,2023-12-11T16:04:45.675000Z,2023-12-11T16:04:45.584834Z,1036.0,C1O1B8DE,840,"English, German",35,Male,White,Germany,Germany,Germany,German,No,Full-Time,
65772f146358eaa150b3b4f8,5e9f28299286a70a21369a87,APPROVED,2023-12-11T15:47:35.704000Z,2023-12-11T16:15:28.534000Z,2023-12-11T16:15:34.222000Z,2023-12-11T16:15:29.138455Z,1673.0,C1O1B8DE,286,"English, German",37,Female,Mixed,Germany,Germany,Germany,German,DATA_EXPIRED,Part-Time,
65772f5ff1b6c026065f0365,64369636de5954c6029e89b4,APPROVED,2023-12-11T15:49:31.584000Z,2023-12-11T16:39:04.116000Z,2023-12-11T16:39:04.837000Z,2023-12-11T16:39:04.770832Z,2973.0,C1O1B8DE,247,"Arabic, English, German",28,Female,White,Syrian Arab Republic,Germany,Syrian Arab Republic,Arabic,No,Part-Time,
65772f6f3045ff121178dddd,604d17eb4931a500d6e0a3d3,APPROVED,2023-12-11T15:49:11.353000Z,2023-12-11T16:23:12.962000Z,2023-12-11T16:23:18.610000Z,2023-12-11T16:23:13.515492Z,2042.0,C1O1B8DE,875,"English, German",61,Female,White,Germany,Germany,Germany,German,DATA_EXPIRED,DATA_EXPIRED,
65772f828a8e61c36a1e9f98,6519d311acb10856b9cff800,APPROVED,2023-12-11T15:50:04.570000Z,2023-12-11T16:22:42.242000Z,2023-12-11T16:22:42.932000Z,2023-12-11T16:22:42.884954Z,1958.0,C1O1B8DE,4,"English, German",24,Male,White,Germany,Germany,Germany,German,Yes,Full-Time,
65772f89ad54d2bd605ebc22,655906b1346b2b209cd19772,APPROVED,2023-12-11T15:49:32.601000Z,2023-12-11T16:12:06.459000Z,2023-12-11T16:12:07.070000Z,2023-12-11T16:12:06.961525Z,1354.0,C1O1B8DE,27,"English, German",37,Male,White,Germany,Germany,Germany,German,No,Full-Time,
65772f9835dfeb63e8dfcdb5,653671ae2ac8d502b52b1bb3,APPROVED,2023-12-11T15:49:58.582000Z,2023-12-11T16:13:47.783000Z,2023-12-11T16:13:48.473000Z,2023-12-11T16:13:48.410058Z,1430.0,C1O1B8DE,63,"German, English",29,Male,White,Germany,Germany,Germany,German,No,Full-Time,
65772fb59f99d7200daa331e,5c9fd46cfd19090012b4ac8b,APPROVED,2023-12-11T15:50:29.355000Z,2023-12-11T16:28:18.294000Z,2023-12-11T16:28:18.792000Z,2023-12-11T16:28:18.740869Z,2269.0,C1O1B8DE,701,"English, German",30,Female,White,Germany,Germany,Germany,German,DATA_EXPIRED,DATA_EXPIRED,
65772fc5c48ba054cabcede2,6571d06ee2f60c04ca775e78,APPROVED,2023-12-11T15:50:34.591000Z,2023-12-11T16:29:11.346000Z,2023-12-11T16:29:12.104000Z,2023-12-11T16:29:12.026241Z,2317.0,C1O1B8DE,0,"English, German",25,Female,White,Germany,Germany,Germany,German,No,Unemployed (and job seeking),
65772fd14fd5cf23f852dff6,651758fd2a0e6965260a89fc,APPROVED,2023-12-11T15:50:48.770000Z,2023-12-11T16:30:12.715000Z,2023-12-11T16:30:13.359000Z,2023-12-11T16:30:13.274115Z,2364.0,C1O1B8DE,0,"English, German",27,Female,White,Germany,Germany,Germany,German,Yes,Full-Time,
65772fddb740a6e2d2bced8c,60fd15295d6b2a3711cafbd2,APPROVED,2023-12-11T15:50:57.190000Z,2023-12-11T16:15:43.006000Z,2023-12-11T16:15:43.554000Z,2023-12-11T16:15:43.492219Z,1486.0,C1O1B8DE,265,"English, German",21,Female,White,Germany,Germany,Germany,German,Yes,Unemployed (and job seeking),
65773001ed0ddf885a62673c,5dd08cf019eecb169dc131ba,APPROVED,2023-12-11T15:51:34.443000Z,2023-12-11T16:33:16.945000Z,2023-12-11T16:33:17.664000Z,2023-12-11T16:33:17.605796Z,2503.0,C1O1B8DE,1371,German,37,Female,White,Germany,Germany,Germany,German,No,Full-Time,
657730271a6e76ee2ed01fde,6517e9bc213462dc2254bd24,APPROVED,2023-12-11T15:52:12.228000Z,2023-12-11T16:28:38.196000Z,2023-12-11T16:28:38.743000Z,2023-12-11T16:28:38.682804Z,2186.0,C1O1B8DE,25,"English, German",36,Male,White,Germany,Germany,Germany,German,No,Full-Time,
657730301ce6bddf31451847,5ebe6e4a226f3b1c53cd0626,APPROVED,2023-12-11T15:52:16.903000Z,2023-12-11T16:22:04.769000Z,2023-12-11T16:22:05.290000Z,2023-12-11T16:22:05.222181Z,1788.0,C1O1B8DE,1867,"English, German",43,Male,Mixed,Germany,Germany,Germany,German,No,Part-Time,
